9704815079X,人工智能,2120.0,276.4,1904.0,689.6,1763.2,839.2,2026.0,884.0,2096.8,6522.8,15224.8,21306.4,9754.0,7604.0,14324.4,9693.2,12174.0,12684.4,18712.8,17291.6,11045.2,8314.0,11606.4,25844.0,31197.6,20134.0,6546.0,3959.2,5270.4,6278.0
9709771807X,人工智能,1750.05,636.67,1492.63,464.04,1554.96,674.0,1710.14,657.79,1603.37,454.41,1429.06,887.38,1950.08,675.91,1555.31,433.09,1539.79,539.2,1676.21,639.34,1549.42,443.13,1425.67,541.06,1748.32,628.34,1520.06,304.19,1421.07,657.11
9709807474X,人工智能,1048.37,31.31,1048.89,31.3,1048.08,30.92,1047.81,32.28,1048.14,33.53,1049.25,34.08,1049.38,28.95,1047.5,30.69,1048.02,30.97,1047.76,32.28,1048.17,33.56,1049.21,34.23,1049.88,30.37,1049.31,31.5,1048.07,31.0
9737684970X,人工智能,1935.44,872.74,1974.82,1175.75,2338.78,1090.07,2323.0,1333.7,2282.63,1290.79,2332.42,1372.04,2403.91,1299.07,2447.75,1402.09,2465.8,1496.17,2569.64,1642.77,2713.29,1797.46,2769.03,1832.01,3009.83,1883.32,2920.68,1646.45,2674.48,1591.35
9737698684X,人工智能,1472.75,449.05,1463.35,441.05,1458.78,815.01,2435.29,1479.29,2451.96,1496.29,2473.9,1519.83,2562.41,1384.29,2464.94,1191.57,2222.93,1196.54,2327.94,1345.1,2287.53,1306.83,2330.95,1082.63,2117.98,985.17,2091.21,1046.14,2108.54,1084.6
9737763967X,人工智能,1117.47,164.11,1191.12,169.74,1379.76,414.79,1444.31,429.04,1425.85,875.41,2124.8,1105.52,2128.01,990.32,2085.38,926.5,1928.0,921.62,1964.15,995.89,1955.59,972.22,1987.56,995.87,2041.26,925.14,2031.99,997.4,2058.56,1026.01
9739757091X,人工智能,1487.53,419.28,1487.1,464.69,1498.19,451.58,1498.68,463.86,1399.7,824.71,2130.57,1121.65,2116.68,1021.22,2116.93,938.48,1981.99,973.93,2057.03,993.97,1966.34,995.82,2012.58,1052.24,2099.93,964.4,2057.94,1023.73,2096.76,1083.89
9739889567X,人工智能,1286.04,270.48,1315.85,302.69,1336.29,280.15,1311.11,286.95,1283.22,275.25,1293.43,288.32,1300.46,262.73,1300.98,278.08,1300.94,290.52,1329.79,314.82,1313.77,307.12,1303.81,258.29,1264.58,235.56,1260.79,223.26,1244.87,225.76
9741819893X,人工智能,5536.37,1078.78,1830.26,526.74,1811.49,1834.12,3195.01,1940.17,2617.78,1300.99,3354.41,5600.89,2008.71,486.41,3178.37,1543.71,2340.12,1876.03,4167.91,2507.42,2291.35,928.95,3079.75,3473.37,2981.81,2498.58,3069.19,1333.83,3122.99,4412.55
9745697566X,人工智能,1394.82,366.47,1407.43,393.45,1442.1,381.63,1445.92,543.52,1535.24,544.48,1554.58,550.95,1573.11,539.45,1644.47,670.93,1733.21,681.55,1711.37,694.63,1752.74,1347.64,2655.99,1743.16,2709.25,1592.82,2751.99,1703.9,2798.62,1791.23
9598819395X,供暖业,3515.93,1859.71,1623.68,231.14,1197.16,549.49,1586.09,570.34,1385.49,135.07,1247.04,771.82,2308.65,740.2,1378.4,163.66,1198.79,306.46,1599.19,448.62,1287.86,245.18,1397.08,902.16,1912.01,626.2,1299.44,180.43,1372.65,982.33
9691969986X,供暖业,1369.64,259.84,1281.99,232.23,1260.48,294.2,1328.88,324.36,1196.06,189.94,1218.41,206.36,1218.2,181.72,1213.56,184.71,1219.85,222.88,1262.45,233.01,1234.06,210.83,1221.3,197.71,1225.64,170.68,1204.89,172.28,1194.75,88.91
9691534407X,供暖业,1237.81,223.28,1265.92,193.22,1166.2,241.79,1312.31,276.59,1220.25,156.66,1197.5,191.78,1246.69,170.89,1225.5,189.18,1170.68,248.21,1377.77,314.16,1220.08,150.87,1200.86,215.53,1258.72,182.23,1265.71,212.76,1223.67,318.79
9691534470X,供暖业,1134.66,88.38,1121.82,93.97,1092.24,236.08,1256.77,143.2,1090.33,47.67,1063.43,29.91,1051.81,20.33,1042.88,35.98,1047.65,134.9,1192.09,37.55,1029.21,32.08,1055.39,44.13,1066.55,56.63,1069.76,17.59,1027.08,52.44
9691673346X,供暖业,9344.5,7455.5,8360.5,7041.5,7835.5,7365.5,6674.5,5546.0,4822.0,4008.5,7829.5,9048.5,10540.0,6765.5,7514.5,5706.5,5492.5,4502.0,6815.5,5571.5,5296.0,6371.0,7928.5,8646.5,9200.5,7050.5,8155.0,5880.5,7822.0,6239.0
9693675793X,供暖业,7279.92,2272.77,2971.5,1276.75,2075.32,1923.66,2964.34,1849.05,2201.65,1229.52,3340.52,3238.36,4290.58,2337.1,2984.77,1180.69,1923.05,1691.1,3629.81,2150.41,2213.64,1821.67,3878.52,3336.6,4272.7,2487.07,3525.61,1075.83,2200.79,2294.3
9646546681X,供暖业,3823.3,1512.5,2638.0,1753.4,2794.9,2290.4,3089.2,2227.1,3181.6,1976.9,3136.0,2747.99,2573.2,1895.0,3156.7,1819.4,3219.7,2532.2,3747.7,2691.8,3226.9,2074.1,4369.9,3991.7,4570.6,2835.8,3036.1,2192.6,3374.8,2699.0
9669817373X,供暖业,4268.0,2580.0,2804.0,1020.0,2120.0,1168.0,2510.0,1506.0,1972.0,1050.0,2562.0,2230.0,3368.0,1858.0,2798.0,1260.0,2020.0,1396.0,3052.0,1968.0,2238.0,1932.0,3390.0,3980.0,6318.0,3466.0,3558.0,1566.0,2266.0,1600.0
9670099489X,供暖业,25355.72,10765.58,7743.53,2883.21,3173.4,3629.51,5418.85,4670.06,3749.47,2616.77,7059.57,10692.35,12466.17,5864.19,7072.96,1730.65,2494.9,3091.07,5195.25,4219.96,5125.85,2527.9,6052.17,8291.49,10358.35,7616.29,6523.83,1734.94,2662.03,4159.27
9680769900X,供暖业,3387.6,1000.4,1869.2,772.4,1736.4,1062.4,1928.0,952.8,1816.4,656.4,2287.6,3302.8,3992.0,1714.0,2598.0,835.2,2002.8,1106.8,2292.8,1318.8,1831.2,1282.86,2246.8,2386.0,4984.4,2306.4,2188.4,1002.0,2268.0,1206.8
9685117107X,供暖业,1370.33,204.68,1140.74,142.61,1100.51,253.86,1278.1,239.23,1166.11,216.39,1166.61,864.06,1946.9,117.13,1224.95,181.3,1099.84,237.9,1327.63,391.55,1198.26,292.42,1195.01,140.92,1132.93,119.87,1169.32,105.88,1151.34,315.93
9685354805X,供暖业,1356.48,151.37,1193.38,170.62,1191.13,170.3,1189.37,163.65,1183.5,166.96,1180.42,173.09,1176.3,150.29,1192.44,155.98,1173.24,159.35,1171.79,156.53,1174.08,158.63,1178.87,174.18,1186.63,143.93,1189.37,162.82,1178.31,151.82
9711577404X,供暖业,6210.0,4738.0,5574.0,3018.0,3306.0,2470.0,3784.0,3086.0,3250.0,2374.0,5902.0,5946.0,6870.0,5312.0,6362.0,3732.0,4022.0,3056.0,5242.0,4106.0,3182.0,3080.0,5172.0,4740.0,6368.0,4764.0,6584.0,3934.0,5620.0,5934.0
9714780983X,供暖业,3584.45,1990.63,2306.53,744.94,1643.18,666.29,1838.19,829.25,1681.94,841.31,2658.13,2414.35,3649.93,1841.74,2714.94,918.09,1696.34,712.02,1877.2,792.82,1632.16,989.34,2614.35,1989.61,3165.34,1894.23,2710.35,911.61,1893.14,861.25
9717994331X,供暖业,1331.47,157.58,1268.1,300.14,1401.79,330.98,1390.61,330.21,1316.53,387.95,1290.43,301.53,1123.15,154.1,1292.61,270.94,1269.54,230.82,1297.22,346.72,1229.01,461.72,1291.01,189.23,1224.73,147.8,1282.56,236.75,1286.98,417.12
9707361893X,供暖业,1191.32,701.79,2441.47,1593.73,2613.14,2176.63,3013.43,1520.33,2642.92,1711.16,2606.15,348.41,1333.58,600.62,2296.26,1934.25,3052.49,1931.6,4533.46,1764.48,2421.3,1220.95,2026.08,663.72,1273.41,571.0,2458.78,1561.56,2743.93,1692.23
9736869113X,供暖业,1252.8,213.2,1255.2,233.6,1256.8,312.8,1686.8,794.0,1610.0,614.4,2835.6,3866.4,5594.0,3158.4,3620.4,1804.8,1734.8,805.6,2081.6,950.4,1653.6,1471.2,3149.2,3609.6,5875.2,3956.4,3282.8,1243.2,2345.2,1659.2
9736869043X,供暖业,3001.2,9.2,4854.4,5223.6,3721.6,4052.0,7379.6,19006.8,21585.6,18206.8,23831.6,25068.4,6347.6,7730.0,21788.0,20120.4,14860.0,15760.4,10296.4,9542.8,13080.4,16813.2,18933.6,23260.4,18588.8,4046.4,22058.4,7202.4,7104.8,8488.8
9749130391X,供暖业,5434.56,3514.2,3430.3,1050.73,2250.71,2625.93,4809.81,3120.8,2884.27,594.94,3173.74,3011.59,2067.61,1406.43,2526.5,16.6,1096.94,316.0,1434.41,300.86,1141.67,259.56,1669.36,747.18,1986.26,1081.33,1425.87,112.38,1168.47,351.53
9395353970X,教育业,3430.0,806.0,2725.9,1825.4,3031.9,2873.3,3843.4,2590.1,2675.5,1146.5,2373.1,1279.4,2287.6,1001.0,2335.6,1051.4,2260.9,4147.7,5280.7,3544.1,3191.8,1344.5,2547.1,3709.4,6382.9,3815.0,3155.8,1444.4,2668.0,2817.5
9395354019X,教育业,2183.5,524.6,2349.85,2232.05,4643.35,4611.2,7319.95,7326.5,6557.8,6257.3,7955.35,2130.35,1700.35,640.4,3733.75,2971.1,6129.25,4671.05,5551.3,4034.3,4793.8,2916.35,3353.65,2664.65,2019.55,1246.85,4518.1,4540.55,7759.75,4977.65
9395355067X,教育业,4725.25,738.05,11870.65,14580.05,12657.55,13413.35,25392.55,15947.15,14223.1,6891.65,20980.9,23152.25,5416.75,4564.85,23160.1,21076.4,21558.85,14921.75,24145.6,22254.5,16179.7,14673.5,20022.85,20788.1,13909.6,9297.5,22216.45,20166.35,23128.75,15762.65
9395356651X,教育业,2099.8,795.95,2333.35,273.2,1318.9,448.4,5678.95,2901.2,2599.3,1311.8,2822.2,1221.2,2124.4,529.7,3068.65,4292.15,5845.45,3119.45,3834.85,4127.15,4655.2,4226.15,4990.3,494.45,1513.3,1286.9,4842.1,2081.6,3862.6,1852.4
9395359344X,教育业,3248.0,501.58,13154.0,12320.0,10836.0,10642.0,5724.0,4942.0,10512.0,6998.0,9682.0,11610.0,4440.0,2596.0,10422.0,10196.0,9754.0,7828.0,4188.0,4294.0,9480.0,9300.0,10854.0,5828.0,2368.0,5086.0,11388.0,7994.0,8034.0,4534.0
9395361471X,教育业,42142.9,23014.4,22365.4,17287.1,23105.5,26565.8,16744.0,21290.3,12640.9,20149.4,30396.7,41938.7,34028.2,38500.7,38881.3,23541.5,15415.3,19199.9,21922.6,20021.6,15789.4,9108.8,21932.2,19026.2,34085.8,19576.4,12919.3,12001.1,13584.1,17885.0
9395363855X,教育业,17848.0,71.0,51482.5,50362.1,54620.5,21175.1,29351.2,28823.6,28025.5,31300.4,51350.8,53288.9,17350.3,19444.1,55394.2,50320.4,56642.2,54198.5,59050.0,56799.8,53107.6,53037.5,51513.4,54805.1,40138.3,29938.7,54259.3,50027.0,55919.2,54715.4
9395364995X,教育业,7156.6,645.95,9404.2,15075.98,10002.1,2771.6,13395.7,16661.0,9886.75,8570.15,11510.5,10192.85,3605.2,209.75,17487.7,20395.85,9860.65,5950.55,16627.6,16837.4,18301.0,14744.0,14981.5,10765.4,7586.95,2806.1,10043.5,7154.75,8323.6,5382.2
9395379051X,教育业,12989.2,1705.4,14733.1,2367.2,7883.5,3564.5,2732.5,6505.7,11581.3,11542.7,25194.4,29273.3,14848.0,13336.7,27772.6,24344.0,27640.3,21541.1,21892.6,24671.0,19833.4,25829.3,18003.1,37214.6,26421.4,16079.0,20994.1,21654.2,4144.9,1156.7
9395370983X,教育业,4049.9,93.6,15185.6,18090.3,9407.6,16875.3,14531.0,6507.8,13995.0,121.9,1202.2,8864.1,6212.5,5665.2,11127.0,8890.3,10203.9,9139.1,9863.1,9780.6,5504.6,6534.0,4991.5,6201.5,3564.1,95.6,1115.8,91.1,1108.8,127.9
9395375659X,教育业,1573.6,42.8,2197.3,1227.8,2461.3,1386.8,2237.2,1137.5,2205.7,599.6,2012.2,477.2,1064.5,169.7,1937.5,1869.2,2348.8,996.2,1702.9,810.2,2307.1,1073.0,1558.3,140.9,1170.1,294.2,1617.4,1245.8,2209.9,858.5
9395377196X,教育业,2737.45,1243.55,1976.2,517.55,1496.95,365.6,1362.7,542.45,1478.35,625.7,1612.15,1761.05,3445.3,902.0,2064.7,533.6,1337.5,390.5,1553.95,449.15,1313.65,266.15,1734.25,1245.05,3083.35,2296.55,1849.9,397.7,1383.1,518.0
9395380045X,教育业,4415.8,1082.0,4285.0,2783.3,2741.8,3681.8,4213.9,1600.4,5577.7,2995.7,3342.1,6194.0,4135.6,2266.1,5786.8,5112.5,5415.4,5088.8,2982.4,4492.7,3294.1,3017.3,3681.1,3398.3,4701.7,3992.3,7594.3,921.2,5050.3,3359.9
9395384010X,教育业,1848.4,828.5,1433.5,204.5,1432.9,692.3,1635.7,848.9,1511.2,177.2,1451.2,1007.3,2021.2,598.1,1409.2,195.5,1243.6,248.6,1327.6,382.1,1382.2,613.7,1999.0,1564.4,2438.2,713.9,2469.1,528.2,1507.6,1127.3
9395384067X,教育业,1034.65,23.0,1407.55,823.4,2492.8,1052.15,2523.7,1309.25,2482.75,1184.45,2967.1,1775.9,2648.2,451.4,2034.85,946.7,1847.35,1409.75,2376.1,1309.4,2266.75,932.45,2422.0,1806.95,2556.7,573.95,2020.6,779.9,1743.55,1419.35
9395385057X,教育业,1569.7,290.45,2572.75,811.25,2322.7,766.4,2005.45,1724.6,2318.2,809.0,2599.3,1572.2,2312.5,899.75,2889.4,2479.85,2388.55,738.95,1932.7,1081.55,1901.65,1083.2,1869.25,996.2,1643.52,663.8,2584.9,1284.05,2051.95,798.5
9395499951X,教育业,1036.3,29.6,5924.2,2956.4,4471.3,3361.1,4786.0,3422.3,4933.9,844.4,3967.0,5731.1,1918.9,176.3,4325.8,3957.5,4666.6,3767.3,3255.1,3230.0,3605.8,1943.6,4263.1,951.8,2771.5,481.7,5375.5,5618.9,8095.6,2275.7
9395579938X,教育业,6967.9,1484.6,3428.8,2582.0,3428.5,4395.2,5993.8,4706.6,4907.5,2489.6,5333.8,8032.1,3657.4,3925.4,4582.3,2549.3,3799.0,3882.5,5878.6,4508.6,3993.4,2376.2,5081.2,6403.1,7971.7,4921.7,4289.8,3020.0,4557.1,5440.7
9395630698X,教育业,20018.8,506.0,37843.6,57042.2,43083.4,32008.7,65226.1,50649.5,41675.2,24629.6,50338.0,58714.1,18424.9,8986.7,61159.0,60581.9,55686.1,37437.5,59885.2,56096.6,35621.2,30540.8,57449.2,65307.2,46040.5,24169.1,68924.8,64797.8,60194.2,47972.6
9395657145X,教育业,2758.6,16.7,7917.7,8969.9,5228.5,4215.5,9774.1,8873.6,6745.6,3999.2,11059.9,9037.4,2586.4,698.0,10604.8,8355.5,9409.3,9951.8,11068.9,10053.2,8933.5,6462.2,10969.6,10301.6,7868.2,4198.4,11053.6,9622.7,9603.4,7476.2
9395663016X,教育业,8486.94,2172.92,13102.56,12700.28,11313.83,6019.56,11226.49,9197.24,9830.1,7984.4,12971.0,11255.73,4713.03,3808.2,9157.98,7235.25,9486.28,8193.41,10737.99,9726.81,7465.97,4971.68,9367.07,8279.44,6968.33,4609.5,10413.65,7279.02,8857.75,6414.86
9395890864X,教育业,2898.33,397.78,2780.37,1101.53,1946.02,1286.69,2590.17,1706.98,4143.69,1104.79,2489.33,2576.53,3012.38,1346.41,3190.02,1318.58,2202.68,1440.62,2398.85,1842.82,2182.83,433.7,1477.31,760.02,1170.5,244.75,1215.39,367.7,1609.69,2522.2
9395840017X,教育业,2942.96,581.11,2215.75,1077.5,2136.46,2115.68,3625.01,3169.78,2262.72,1936.34,3329.79,4729.94,4102.87,1425.35,4030.06,1867.65,2750.17,2437.78,4098.36,2156.93,2501.73,1451.01,3683.34,3827.61,4151.49,2172.82,2730.68,1433.05,2790.8,1697.66
9395840318X,教育业,6465.0,1743.0,6535.0,3079.0,3553.0,2633.0,1638.0,2078.0,2408.0,665.0,4358.22,4602.0,3859.0,2785.0,3972.0,3171.0,2437.0,2201.0,3372.0,1936.0,3178.0,2400.0,3477.0,4157.0,3452.0,2144.0,3314.0,995.0,1072.0,44.0
9395859083X,教育业,2447.2,786.69,5199.43,4894.29,7496.84,6506.46,8213.15,6266.04,7788.71,6211.84,6124.79,4082.92,2968.6,2599.41,3283.53,3999.59,6876.36,5382.75,5718.99,5272.79,4858.7,2312.72,1965.28,410.23,8012.96,6359.63,1409.82,635.98,1931.58,768.07
9395894497X,教育业,3209.5,1674.5,22302.4,58208.9,48345.1,49676.0,59725.3,37304.6,53924.8,29745.8,33585.1,45768.8,19578.4,13477.7,15710.5,44849.0,42770.8,38814.5,34718.5,48658.1,32811.1,18110.6,2875.0,1739.9,24063.4,572.3,20494.9,26605.1,38905.0,8497.1
9395913379X,教育业,1277.14,225.55,1193.5,153.35,1239.28,558.16,1542.74,424.2,1709.77,212.12,1403.26,426.45,1413.39,338.24,1508.91,330.08,1408.69,507.97,1659.34,570.09,1387.79,477.78,1647.48,954.85,1908.36,652.95,1539.82,348.72,1316.32,409.45
9395913380X,教育业,1947.74,785.47,1717.44,578.44,1543.81,662.43,1744.08,768.56,2419.32,610.67,1643.84,810.15,1959.97,750.28,1876.63,526.87,1488.84,685.72,1795.64,716.73,1474.85,580.66,1682.82,1051.19,2014.0,929.77,1921.42,532.05,1537.84,656.19
9335406591X,教育业,1655.39,547.72,1200.67,176.82,1198.42,300.55,1314.59,250.38,1200.71,175.28,1472.18,733.34,1490.91,236.6,1304.9,176.44,1190.68,310.75,1436.65,323.73,1183.68,179.94,1237.2,428.66,1631.82,384.24,1253.94,154.04,1193.77,403.9
9363754611X,教育业,1049.5,40.4,1252.3,2846.6,3573.7,1615.1,4034.2,1482.2,2401.0,3823.4,3984.7,911.6,1060.3,77.9,3372.4,1464.2,3758.2,122.6,2485.9,1001.0,1069.6,1103.3,1935.7,978.8,1440.7,76.7,2428.6,1342.1,1435.6,1454.9
9364133837X,教育业,12898.0,6507.2,12285.7,1217.0,1710.1,1597.1,3155.8,1276.7,2113.9,817.1,9847.9,14474.0,9298.6,6045.2,6520.0,1479.2,1515.7,17.6,1041.4,6342.8,12085.9,10802.9,13535.5,14308.7,11381.5,9104.6,4614.4,33.2,6088.9,16136.0
9364079981X,教育业,4773.76,2600.27,3892.15,1565.03,2647.37,2014.76,3125.96,1924.3,1865.34,1794.04,4908.53,6022.55,4089.96,2703.38,5535.74,2093.34,2599.95,1797.49,2960.73,2013.21,2551.05,2969.9,5190.75,5293.53,5189.96,4151.41,5047.41,1221.87,1951.45,1457.53
9364071131X,教育业,1966.5,1233.67,2403.39,677.88,1918.8,929.29,2073.73,1199.83,3524.17,1965.3,2934.63,3168.88,3720.95,1695.28,3781.62,1209.38,2145.25,1262.06,2556.43,1478.3,2265.45,1741.05,3174.19,2117.0,4193.25,2324.77,3522.69,1666.63,2830.38,2024.12
9366031039X,教育业,7426.0,3606.0,6240.0,5502.0,4850.0,3620.0,6114.0,3834.0,4672.0,5108.0,9452.0,14224.0,9866.0,4736.0,8270.0,4780.0,5676.0,3838.0,9630.0,10244.0,7146.0,9608.0,9112.0,4938.0,26878.0,9530.0,21318.0,16444.0,23352.0,17140.0
9371897941X,教育业,5932.48,2640.29,4699.58,2475.88,3302.65,2299.72,3797.62,2940.56,3881.13,2650.9,4926.24,6456.86,6529.44,3184.83,5485.56,3155.41,4191.5,3379.79,7011.96,6941.54,5106.84,5085.78,4089.41,5332.74,5399.52,3932.08,4391.3,1637.0,3032.07,2363.11
9370996389X,教育业,3302.44,1095.24,1822.01,594.26,1608.59,2019.57,3373.3,2203.56,2397.52,627.4,2177.24,1574.97,3032.73,1048.93,1997.78,749.32,1745.94,1981.55,3988.84,2463.22,1934.87,1252.77,2491.7,2257.39,2845.38,1406.03,2171.38,812.06,1918.78,2111.43
9370157830X,教育业,1925.59,407.61,1092.32,148.99,1091.75,84.84,1095.28,85.99,1098.09,67.97,1247.81,825.77,1807.4,510.38,1270.35,184.83,1203.64,202.84,1364.69,334.88,1347.68,245.47,1300.01,468.58,1513.39,460.1,1442.86,380.09,1428.07,706.01
9370590471X,教育业,12365.8,4254.8,9459.1,8842.7,10795.3,11846.0,13849.6,11733.8,11105.2,11360.6,14545.9,16583.0,13153.0,6959.9,15720.7,11798.3,14362.6,14770.4,15342.4,16726.1,13110.7,13622.0,15556.9,8610.5,22282.3,11138.9,23370.7,18955.1,19757.8,19639.1
9563963940X,教育业,4941.2,2116.8,19496.0,16066.4,15354.0,11309.6,14922.4,13203.6,15399.6,11818.4,18076.0,18270.0,4890.4,5839.6,20200.8,15940.8,18138.4,8222.4,12604.0,11567.6,7085.2,9935.2,16150.0,11460.4,10004.8,1614.8,17397.2,14662.0,6803.6,3938.4
9563138543X,教育业,29760.4,884.9,53412.4,42040.1,48324.7,41555.0,39017.5,33188.3,43729.0,32861.9,41788.9,36056.0,20854.9,17007.5,42443.5,40574.9,40135.6,39158.3,45691.3,44681.3,43957.9,43545.2,43190.2,48065.9,35352.1,24371.0,44015.8,41405.6,43122.4,44824.4
9570584364X,教育业,12024.0,2335.0,14345.5,13669.5,13491.5,11563.5,22663.5,34486.0,41194.0,39464.0,44804.5,52407.5,30134.5,13723.0,52170.5,46877.5,31185.5,21542.5,32707.5,20260.5,21214.0,20765.0,28645.5,33303.5,33833.0,21669.0,37860.0,24879.5,29007.0,25749.0
9579930375X,教育业,8700.4,3789.2,14483.2,5387.0,4723.6,3561.2,12799.6,3378.8,5336.2,7442.6,13521.4,12155.6,10551.4,8056.4,16705.0,16541.6,7547.2,5595.2,4144.6,16053.8,10541.8,17772.38,9575.2,8056.4,17129.8,26772.2,27541.6,9072.2,9637.0,10782.8
9579930388X,教育业,17072.8,19974.8,15289.6,16124.0,13248.4,16523.0,17598.4,16423.4,36700.22,17802.8,18055.0,23944.4,26437.0,12016.4,17808.4,14198.0,14218.6,12812.0,18106.6,19922.0,18455.8,20436.2,21442.6,22550.6,23607.4,14871.2,14967.4,10102.4,12161.2,12375.2
9589817858X,教育业,2760.45,953.46,4981.38,4882.04,6934.94,6205.25,4519.85,5688.94,11090.77,4807.5,3716.03,4805.84,5114.78,3842.53,6441.89,3760.67,7600.78,7700.95,5694.27,4086.14,2054.25,2364.16,6253.63,3874.31,10913.16,6473.54,14849.93,11177.42,7754.82,8393.52
9581799691X,教育业,9531.7,7163.6,15994.6,17818.7,21796.9,17654.6,15703.6,10483.7,10935.4,8494.1,12943.9,15931.1,12685.0,9469.4,17881.9,17505.5,21890.5,18926.0,21610.6,21584.3,22475.2,21077.0,28549.9,11847.2,20993.2,14746.4,26998.9,23271.5,27797.8,23458.4
9584666614X,教育业,73766.45,500.6,30371.2,44163.8,45727.9,39447.8,43665.7,41669.0,44153.8,44337.8,41319.7,43008.8,23053.9,7446.8,47719.0,46097.0,48517.3,39426.2,47215.6,51775.4,46939.6,48751.4,51564.7,54110.3,47722.0,22187.6,54133.0,51469.4,55871.2,51524.3
9584819516X,教育业,36024.4,728.0,30018.7,39924.2,35280.7,25503.2,14843.8,34264.4,55276.9,65429.3,35966.5,37451.3,22276.3,24406.7,57825.1,47979.5,52902.1,33008.6,23836.9,37873.1,18376.0,102333.35,14579.8,15984.5,47032.9,21222.8,45537.4,43044.2,34935.4,9790.7
9691717008X,教育业,17944.6,1245.2,40837.3,42466.7,47998.0,49184.0,38417.5,42043.7,47859.4,37397.6,47690.8,50398.4,11888.2,10137.2,48443.2,44811.2,46952.5,47063.3,49529.8,49268.6,49179.4,47695.4,47018.5,48786.8,37149.1,21167.3,48442.3,43997.9,49795.3,49550.9
9691807916X,教育业,7885.9,3956.9,19716.4,10316.9,23323.0,15036.2,36700.6,12193.4,17312.5,9755.0,13227.1,17909.6,11844.7,5063.3,35248.6,19895.9,4939.6,324.8,1404.1,27.2,1030.3,14.6,15881.8,1683.2,3412.3,14.3,1030.6,14.3,1030.3,6615.2
9694588989X,教育业,2693.1,611.73,18373.23,19010.52,1690.35,544.05,6226.81,6686.79,8131.97,9259.61,12292.22,7622.09,3357.35,2134.71,13207.76,8121.73,11075.09,7425.59,12089.42,12347.45,10553.23,8216.16,9482.03,11820.76,2882.88,5404.33,18117.11,18161.91,15368.97,4960.8
9611970076X,教育业,13740.7,6173.0,39772.0,29654.0,39647.8,47246.6,46933.3,78695.3,59329.0,66314.6,79554.7,74558.6,28931.2,31553.3,85152.1,55250.0,37037.5,26954.0,22114.9,26987.3,22698.4,43135.04,27639.7,24515.3,9127.0,455.9,3422.5,5391.2,3607.3,3633.5
9613766149X,教育业,6655.02,2713.98,7175.57,4898.84,5642.83,5556.3,7035.7,6071.4,6291.25,5030.94,7035.7,7620.99,6211.62,4101.87,8994.2,5704.73,8525.4,7296.3,8914.87,21491.64,8346.0,7874.0,10351.0,6939.0,13965.5,9106.0,20967.5,12771.5,11313.5,16149.5
9613775960X,教育业,1394.0,216.16,9808.67,5894.06,12412.72,3591.3,4927.07,10333.0,3508.68,3906.91,7691.4,6566.78,2638.04,263.14,6139.93,10354.57,5930.66,3657.61,14010.26,7695.81,11615.55,12243.25,7434.14,11611.23,8983.56,3687.07,15368.39,14354.64,20227.41,13675.37
9605979660X,教育业,1757.19,612.59,1203.34,165.12,1179.45,190.81,1211.25,237.9,1402.69,137.1,1334.6,998.24,2125.22,299.51,1380.15,136.74,1181.06,217.15,1272.44,226.73,1183.02,137.87,1185.2,340.65,1301.31,316.43,1168.93,163.83,1206.11,252.85
9637466980X,教育业,2699.63,500.76,5113.84,2478.27,5243.36,756.05,4833.76,4318.43,5225.98,2986.28,5481.48,5059.33,3615.37,1849.93,5810.58,1264.92,6557.88,4244.0,6382.81,6205.3,2784.1,1562.91,7888.87,2180.84,10179.29,2990.05,3294.81,962.45,2042.63,1263.06
9645645488X,教育业,1185.1,88.7,1915.3,505.4,1980.4,464.9,1679.2,372.2,2302.9,1426.7,2066.2,749.9,1209.4,836.6,2044.6,550.1,1834.6,311.6,2222.8,468.5,2024.2,1012.7,1921.3,322.4,1249.3,535.4,1807.0,350.6,1371.7,681.8
9650961985X,教育业,3891.2,11.2,11450.0,12613.2,8626.8,8415.6,12619.2,6616.8,11017.6,9073.2,13571.6,5403.6,1487.6,10.0,14405.2,13234.8,14307.2,13649.2,15838.8,15942.0,15610.4,14376.4,14518.0,15080.4,13016.0,5354.8,15726.4,13994.8,15991.6,14632.4
9653930099X,教育业,27208.9,15313.7,26715.7,31773.8,40820.8,36810.8,41118.1,35627.9,39764.8,46061.3,47913.4,42687.5,41818.0,34680.5,10129.0,49462.4,47812.0,32267.3,25452.7,16443.8,13846.6,28272.8,6854.5,2366.0,3929.2,2165.6,2266.6,628.4,1783.9,1106.0
9658635353X,教育业,1654.0,385.1,5734.6,4491.5,6107.8,1595.9,9904.9,8812.4,9856.3,8813.3,10048.0,7402.7,2416.6,427.1,10171.9,8247.2,8710.0,5873.9,10720.0,8587.1,9206.8,8648.0,9202.9,13364.6,5787.4,5605.4,14956.3,4530.2,11197.3,14618.3
9664149395X,教育业,4717.6,1958.0,2846.2,785.6,2001.4,1791.5,2875.9,1810.1,2203.3,729.8,2382.1,4370.0,6596.5,3230.9,3198.1,1164.2,2265.7,2021.6,3580.3,2833.4,2599.0,1658.9,3043.6,3854.9,6201.7,3611.9,2387.8,1256.9,2521.6,2721.2
9665707449X,教育业,1639.23,396.03,5337.84,3482.54,3745.34,2624.64,3488.2,2414.27,3741.0,1339.84,3264.49,1764.04,2401.32,1263.89,3257.81,2051.95,2351.86,1170.68,2094.98,1404.19,2393.79,1755.15,2998.3,1418.19,1256.6,1637.66,2657.97,1917.56,2413.34,890.19
